Date,AirT_0,AirT_1,AirT_2,AirT_3,average_AirT
1997-05-31,25.32774193548387,25.36967741935484,25.240322580645163,26.054516129032258,25.49806451612903
1997-06-30,27.0,26.962666666666667,26.71033333333333,27.634999999999998,27.076999999999998
1997-07-31,28.139032258064514,27.917419354838707,27.899354838709677,28.85967741935484,28.20387096774194
1997-08-31,28.206451612903226,27.946129032258067,27.78838709677419,28.820967741935487,28.190483870967743
1997-09-30,27.299333333333333,27.274333333333335,27.041,27.979333333333333,27.398500000000002
1997-10-31,24.442580645161293,24.73709677419355,24.761935483870968,25.523225806451613,24.866209677419352
1997-11-30,20.77766666666667,20.906000000000002,21.17366666666667,21.946666666666665,21.201
1997-12-31,18.139032258064514,18.421935483870968,18.44483870967742,19.324193548387097,18.5825
1998-01-31,18.653548387096773,18.73516129032258,18.863225806451613,19.705161290322582,18.989274193548386
1998-02-28,17.868928571428572,18.1675,18.10892857142857,18.865357142857142,18.25267857142857
1998-03-31,18.739677419354837,18.86741935483871,18.771935483870966,19.588387096774195,18.991854838709674
1998-04-30,22.90266666666667,22.987000000000002,22.647666666666666,23.519000000000002,23.014083333333335
1998-05-31,26.18903225806452,26.058387096774194,25.749354838709678,26.610967741935486,26.151935483870968
1998-06-30,28.931333333333335,28.759999999999998,28.619333333333334,29.494333333333334,28.95125
1998-07-31,28.813225806451616,28.47741935483871,28.24516129032258,29.213548387096775,28.68733870967742
1998-08-31,28.53258064516129,28.73548387096774,28.58451612903226,29.463548387096775,28.82903225806452
1998-09-30,28.898965517241383,27.658666666666665,27.379666666666665,28.369000000000003,28.07113888888889
1998-10-31,26.92064516129032,26.330967741935485,26.247419354838712,27.44,26.616505376344087
1998-11-30,23.627,23.69,23.694000000000003,23.8372,23.69038888888889
1998-12-31,21.240967741935485,21.117666666666665,21.64,21.683870967741935,21.438387096774196
1999-01-31,19.051290322580645,18.75741935483871,19.30516129032258,19.21709677419355,19.082741935483874
1999-02-28,18.958148148148148,18.997142857142855,19.722857142857144,19.636428571428574,19.35544642857143
1999-03-31,19.752903225806453,19.837096774193547,20.313225806451616,20.192258064516132,20.023870967741935
1999-04-30,23.700666666666667,23.673,24.153333333333332,24.057000000000002,23.896
1999-05-31,24.56451612903226,24.494193548387095,25.083548387096776,24.9541935483871,24.77411290322581
1999-06-30,26.175666666666665,25.944000000000003,26.336666666666666,26.353666666666665,26.2025
1999-07-31,27.904193548387095,27.84,28.030967741935484,28.081290322580646,27.964112903225807
1999-08-31,28.073870967741936,27.73032258064516,28.211612903225806,28.283548387096772,28.07483870967742
1999-09-30,26.912333333333333,26.729666666666667,27.133333333333333,27.183,26.989583333333332
1999-10-31,24.575483870967744,24.57677419354839,25.076129032258066,25.054193548387094,24.820645161290326
1999-11-30,20.987000000000002,20.837,21.759666666666664,21.618666666666666,21.300583333333332
1999-12-31,18.31064516129032,18.211290322580645,18.94741935483871,18.904838709677417,18.593548387096774
2000-01-31,17.544838709677418,17.468387096774194,18.101935483870967,17.983225806451614,17.77459677419355
2000-02-29,17.939655172413794,18.156206896551723,18.46551724137931,18.31,18.217844827586205
2000-03-31,21.843548387096774,22.059354838709677,22.466129032258067,22.294838709677418,22.165967741935482
2000-04-30,22.122333333333334,22.287,22.655666666666665,22.425666666666665,22.372666666666667
2000-05-31,25.588064516129034,25.806774193548385,25.858709677419355,25.81032258064516,25.765967741935484
2000-06-30,26.855999999999998,26.91033333333333,27.045,27.029,26.960083333333333
2000-07-31,27.51451612903226,27.360967741935486,27.741612903225807,27.68548387096774,27.575645161290325
2000-08-31,27.551612903225806,27.583870967741937,27.621290322580645,27.568387096774195,27.581290322580646
2000-09-30,27.500999999999998,27.35533333333333,27.605999999999998,27.436,27.47458333333333
2000-10-31,23.24483870967742,23.086451612903225,23.956774193548387,23.629677419354838,23.479435483870965
2000-11-30,20.458333333333332,20.236333333333334,21.038999999999998,20.791,20.631166666666665
2000-12-31,17.186774193548384,16.942258064516132,17.756451612903227,17.369032258064514,17.313629032258063
