Date,WNDS_0,WNDS_1,WNDS_2,WNDS_3,average_WNDS
1995-05-31,7.810967741935484,10.223225806451614,10.261935483870968,10.386774193548387,9.670725806451614
1995-06-30,8.927,10.498333333333333,11.136333333333333,11.309333333333333,10.46775
1995-07-31,7.52483870967742,9.588387096774193,9.927741935483871,10.151612903225805,9.298145161290323
1995-08-31,9.175714285714287,10.295483870967743,10.64774193548387,10.966774193548385,10.261935483870968
1995-09-30,4.683888888888889,7.912,8.473666666666666,8.696333333333333,7.81125
1995-10-31,10.415483870967742,11.400322580645161,12.36516129032258,12.600000000000001,11.565887096774194
1995-11-30,10.658333333333333,9.888,12.359666666666666,12.379999999999999,11.250888888888888
1995-12-31,9.503225806451614,9.304193548387097,10.916129032258064,10.902903225806451,10.156612903225808
1996-01-31,9.646129032258063,10.231290322580646,10.68774193548387,10.548064516129033,10.278306451612902
1996-02-29,9.701379310344826,10.172068965517242,10.828275862068965,10.386206896551723,10.27198275862069
1996-03-31,12.279354838709677,13.198387096774193,14.063548387096775,13.538709677419355,13.27
1996-04-30,11.080333333333334,12.305925925925926,11.653333333333334,11.603333333333333,11.658555555555555
1996-05-31,10.537096774193548,11.249032258064515,11.179354838709678,11.350322580645162,11.078951612903225
1996-06-30,9.595333333333334,9.229000000000001,9.83,9.958333333333334,9.653166666666666
1996-07-31,10.13258064516129,9.901935483870966,10.20032258064516,10.401612903225805,10.159112903225807
1996-08-31,9.066129032258065,9.369354838709677,8.964193548387096,9.21,9.1047311827957
1996-09-30,9.354999999999999,9.158999999999999,9.713,10.178749999999999,9.499944444444445
1996-10-31,10.636129032258065,11.689354838709678,12.007096774193549,11.96967741935484,11.575564516129033
1996-11-30,12.198333333333332,12.548,13.649333333333335,13.527666666666667,12.980833333333333
1996-12-31,9.227727272727272,9.310322580645161,10.839354838709676,11.970434782608695,10.091505376344085
1997-01-31,9.887419354838709,9.499354838709678,10.273225806451613,9.949666666666667,9.862580645161291
1997-02-28,10.772499999999999,10.9175,11.2675,10.833928571428572,10.947857142857144
1997-03-31,12.24258064516129,11.702903225806452,11.988387096774193,12.050645161290323,11.996129032258064
1997-04-30,13.663,13.303666666666667,13.523666666666665,13.549000000000001,13.509833333333335
1997-05-31,9.65,10.60225806451613,10.84741935483871,10.863225806451613,10.759301075268818
1997-06-30,11.083,9.621333333333332,9.537,9.806666666666667,9.679833333333333
1997-07-31,,7.441612903225806,7.344516129032258,7.675161290322581,7.487096774193549
1997-08-31,8.376666666666667,7.694193548387096,8.215806451612902,8.473548387096775,8.142768817204301
1997-09-30,9.086153846153847,9.725666666666665,10.050666666666666,10.15,10.016277777777779
1997-10-31,10.485483870967743,11.166451612903227,11.823548387096775,11.742258064516129,11.304435483870968
1997-11-30,10.325333333333333,10.095666666666666,11.215,11.003666666666668,10.659916666666668
1997-12-31,10.605161290322581,10.568064516129033,11.681290322580645,11.558064516129033,11.103145161290323
1998-01-31,10.783870967741937,10.922903225806452,12.024193548387096,11.666129032258064,11.349274193548387
1998-02-28,17.411666666666665,13.229642857142858,14.223928571428571,13.877857142857142,13.732380952380952
1998-03-31,12.27111111111111,12.802903225806451,13.836774193548386,13.35193548387097,13.183064516129033
1998-04-30,12.915666666666665,12.853333333333333,13.417,13.431666666666667,13.154416666666666
1998-05-31,9.858064516129033,9.446774193548388,9.970967741935485,9.90258064516129,9.794596774193549
1998-06-30,10.801578947368421,9.555,9.403666666666668,9.657,9.615861111111112
1998-07-31,6.914583333333333,8.291290322580647,8.490322580645161,8.819354838709677,8.160994623655915
1998-08-31,6.442380952380952,8.640322580645162,8.440645161290323,8.753225806451614,8.308145161290323
1998-09-30,3.1246666666666667,11.913,11.272,11.593666666666667,9.475833333333332
1998-10-31,2.0638709677419356,10.92,11.415806451612903,11.743703703703703,8.809354838709677
1998-11-30,7.62,8.662333333333333,9.418333333333333,9.5136,8.593694444444445
1998-12-31,9.327741935483871,10.117333333333333,11.086,10.649354838709677,10.088521505376344
1999-01-31,9.586774193548386,10.069032258064516,10.201612903225806,10.119354838709677,9.994193548387097
1999-02-28,10.34607142857143,10.327857142857143,11.029285714285715,10.891071428571427,10.64857142857143
1999-03-31,10.657741935483871,11.113225806451613,11.91,11.421935483870968,11.275725806451613
1999-04-30,10.468333333333334,10.1,10.562999999999999,10.366000000000001,10.374333333333334
1999-05-31,10.259032258064515,10.165161290322581,10.385806451612902,10.352903225806452,10.290725806451613
1999-06-30,9.582666666666666,9.396333333333333,9.381,9.633666666666667,9.498416666666666
1999-07-31,8.810322580645161,8.818064516129033,8.274516129032257,8.529677419354838,8.608145161290324
1999-08-31,9.39806451612903,8.946129032258064,9.08290322580645,9.342258064516129,9.192338709677419
1999-09-30,10.283,10.429666666666666,10.610999999999999,10.758000000000001,10.520416666666668
1999-10-31,12.393548387096773,13.30709677419355,13.49709677419355,13.500967741935485,13.17467741935484
1999-11-30,11.740333333333332,11.915333333333333,13.316666666666666,13.108333333333333,12.520166666666666
1999-12-31,9.75741935483871,9.791935483870969,10.868064516129033,10.816129032258065,10.308387096774194
2000-01-31,9.904516129032258,9.963870967741935,11.140967741935484,10.906451612903227,10.478951612903227
2000-02-29,9.785172413793102,10.203793103448275,10.78896551724138,10.484827586206897,10.315689655172413
2000-03-31,11.568387096774194,12.02032258064516,12.110000000000001,12.093548387096773,11.948064516129032
2000-04-30,12.348999999999998,12.751333333333331,12.787333333333333,12.779333333333334,12.66675
2000-05-31,11.398387096774194,11.716129032258063,10.974516129032258,11.165483870967742,11.313629032258065
2000-06-30,10.488333333333333,10.436,10.482666666666667,10.645999999999999,10.51325
2000-07-31,10.108064516129033,9.255483870967742,9.555357142857144,10.000322580645161,9.72241935483871
2000-08-31,9.677741935483871,10.125806451612902,10.845714285714285,9.891935483870967,9.90513440860215
2000-09-30,9.626000000000001,10.546333333333333,9.805666666666667,9.8,9.944500000000001
2000-10-31,11.807096774193548,11.717096774193548,13.651935483870966,13.40741935483871,12.645887096774192
2000-11-30,10.860333333333333,11.499333333333334,12.144333333333332,11.728333333333333,11.558083333333334
2000-12-31,11.566451612903226,11.639677419354838,12.85774193548387,12.200645161290323,12.066129032258065
2001-01-31,10.101612903225806,10.613225806451613,11.696774193548388,11.282580645161291,10.923548387096774
2001-02-28,9.852857142857143,11.141428571428571,11.075000000000001,10.596428571428572,10.66642857142857
2001-03-31,12.949354838709677,13.178709677419356,13.73483870967742,13.490625,13.33986559139785
2001-04-30,12.095,13.228,13.094666666666665,13.078666666666667,12.874083333333335
2001-05-31,11.172580645161291,11.726451612903226,11.879032258064516,11.786774193548387,11.641209677419354
2001-06-30,9.085333333333333,9.635333333333334,9.120333333333333,9.318333333333333,9.289833333333332
2001-07-31,9.883225806451613,10.144193548387097,9.923225806451613,10.191612903225806,10.035564516129034
2001-08-31,8.709677419354838,9.539354838709677,8.76,8.86516129032258,8.968548387096773
2001-09-30,10.540333333333335,10.811,10.425,10.664,10.610083333333334
2001-10-31,11.825806451612904,12.848709677419356,13.445806451612903,13.531290322580643,12.912903225806453
2001-11-30,10.370333333333333,11.002666666666666,11.866000000000001,11.631333333333334,11.217583333333334
2001-12-31,9.853548387096774,11.010967741935485,10.771935483870967,10.959999999999999,10.649112903225806
2002-01-31,8.22258064516129,8.952258064516128,9.289032258064516,9.150967741935483,8.903709677419354
2002-02-28,11.199642857142857,11.432857142857143,12.680714285714286,12.085333333333333,11.865119047619048
2002-03-31,11.191666666666666,11.865483870967742,12.079032258064515,11.713870967741935,11.803736559139786
2002-04-30,10.674333333333333,11.643333333333334,10.975666666666665,11.211,11.126083333333332
2002-05-31,12.149999999999999,13.258148148148146,12.780967741935482,13.026451612903225,12.692768817204302
2002-06-30,10.711666666666668,11.3225,10.780333333333335,11.124333333333334,10.9245
2002-07-31,8.747741935483871,9.154838709677419,8.509354838709678,8.696451612903225,8.777096774193547
2002-08-31,9.09967741935484,9.69258064516129,9.224193548387097,9.391612903225806,9.35201612903226
2002-09-30,10.132666666666667,11.227,10.389666666666667,10.609333333333332,10.589666666666666
2002-10-31,9.133870967741935,9.651290322580644,10.017096774193547,9.891290322580645,9.673387096774194
2002-11-30,10.952,11.169,12.640666666666666,12.756666666666666,11.879583333333333
2002-12-31,10.003870967741936,10.432258064516128,11.638064516129031,11.415161290322581,10.87233870967742
2003-01-31,10.821290322580644,10.812903225806451,11.991290322580646,11.93258064516129,11.389516129032257
2003-02-28,9.883928571428571,10.788214285714286,10.927857142857144,10.42357142857143,10.505892857142857
2003-03-31,10.807096774193548,11.420645161290324,11.79967741935484,11.63258064516129,11.415000000000001
2003-04-30,10.925333333333333,11.862,11.761,11.782,11.582583333333334
2003-05-31,10.557096774193548,10.37,9.935161290322581,10.178064516129032,10.26008064516129
2003-06-30,10.192666666666668,10.523846153846154,9.769333333333332,10.218666666666667,10.133138888888888
2003-07-31,8.884193548387097,9.660645161290324,8.906451612903227,9.07258064516129,9.130967741935484
2003-08-31,9.19741935483871,9.910322580645163,9.308387096774194,9.445483870967742,9.465403225806451
2003-09-30,10.212666666666667,10.856666666666666,11.156333333333333,11.317666666666666,10.885833333333332
2003-10-31,10.49,11.251935483870968,12.098709677419356,12.047741935483872,11.472096774193549
2003-11-30,11.270999999999999,12.204333333333333,13.160333333333334,13.038,12.418416666666667
2003-12-31,10.491290322580646,10.846451612903227,12.22741935483871,12.086774193548386,11.412983870967743
2004-01-31,9.714193548387096,10.161612903225807,11.049032258064516,10.823548387096775,10.437096774193549
2004-02-29,9.831428571428571,10.451785714285714,11.095862068965516,11.078620689655171,10.514224137931036
2004-03-31,11.274516129032257,12.528387096774193,12.896451612903226,12.435483870967742,12.283709677419356
2004-04-30,12.258333333333333,13.241999999999999,13.43,13.456999999999999,13.096833333333333
2004-05-31,12.145806451612902,13.886451612903226,12.593870967741937,12.871935483870969,12.874516129032259
2004-06-30,9.760333333333334,9.968666666666667,8.652666666666667,9.296999999999999,9.419666666666666
2004-07-31,8.881290322580645,8.927096774193549,8.253548387096775,8.540645161290323,8.650645161290322
2004-08-31,9.346451612903227,9.126774193548387,8.91741935483871,9.328064516129032,9.179677419354839
2004-09-30,16.468666666666667,16.767666666666667,17.183333333333334,17.49866666666667,16.979583333333334
2004-10-31,10.398709677419355,11.31,11.322258064516129,11.406774193548388,11.109435483870968
2004-11-30,10.384666666666668,11.485333333333333,11.638,11.721333333333332,11.307333333333332
2004-12-31,10.906451612903227,11.263225806451613,12.296774193548387,12.358064516129033,11.706129032258064
2005-01-31,10.170967741935485,10.787419354838711,11.504838709677419,11.322903225806451,10.946532258064515
2005-02-28,10.232857142857142,10.543928571428571,11.288214285714286,10.986428571428572,10.762857142857143
2005-03-31,11.360000000000001,12.249354838709678,11.543333333333335,11.553870967741936,11.69010752688172
2005-04-30,12.654,13.062333333333333,13.674666666666667,13.654666666666666,13.261416666666667
2005-05-31,10.476451612903226,11.312903225806451,11.04516129032258,11.141290322580645,10.993951612903226
2005-06-30,10.257333333333333,10.540666666666668,10.318999999999999,10.522,10.40975
2005-07-31,10.213548387096774,8.4425,10.106129032258066,10.327419354838709,10.204032258064515
2005-08-31,8.97225806451613,9.330322580645161,8.87225806451613,9.12225806451613,9.074274193548387
2005-09-30,10.551666666666668,11.396333333333333,11.461,11.553333333333335,11.236416666666665
2005-10-31,11.946129032258064,12.922758620689654,13.631612903225806,15.049999999999999,13.138198924731183
2005-11-30,10.539333333333333,11.231,11.442083333333334,11.659666666666668,11.211972222222222
2005-12-31,10.443548387096774,10.600000000000001,10.082258064516129,11.618709677419355,10.686129032258064
2006-01-31,10.440967741935484,11.016451612903225,9.810645161290322,11.063225806451612,10.58282258064516
2006-02-28,10.302142857142856,10.714285714285714,9.7075,11.037857142857144,10.440446428571429
2006-03-31,11.502258064516129,12.59032258064516,10.944193548387096,12.401290322580644,11.859516129032258
2006-04-30,11.643,12.115666666666666,10.777,12.173333333333334,11.677249999999999
2006-05-31,9.943870967741935,9.885483870967741,8.521612903225806,9.813870967741936,9.541209677419355
2006-06-30,10.625333333333334,11.000666666666666,9.245000000000001,10.829333333333333,10.425083333333333
2006-07-31,9.369032258064516,9.890645161290323,8.138709677419355,9.604193548387098,9.250645161290322
2006-08-31,9.182580645161291,9.392903225806451,7.82774193548387,9.328064516129032,8.932822580645162
2006-09-30,9.424666666666667,9.806333333333333,8.296666666666667,9.687333333333333,9.30375
2006-10-31,10.297741935483872,10.975806451612904,10.151290322580644,11.504193548387097,10.73225806451613
2006-11-30,10.866000000000001,11.384333333333332,10.425666666666666,12.008999999999999,11.171249999999999
2006-12-31,10.304516129032258,11.07,10.011935483870968,11.275161290322579,10.665403225806452
2007-01-31,10.348064516129034,11.249354838709678,10.526774193548386,11.845161290322581,10.99233870967742
2007-02-28,10.881428571428572,11.453214285714285,10.276071428571429,11.494642857142859,11.026339285714286
2007-03-31,12.161935483870968,13.538709677419355,12.02032258064516,13.51,12.807741935483872
2007-04-30,11.788666666666668,12.576666666666666,10.879333333333333,12.490333333333332,11.93375
2007-05-31,12.638387096774194,13.888064516129031,12.08548387096774,13.958709677419353,13.14266129032258
2007-06-30,10.675999999999998,10.897666666666668,9.499333333333334,10.946,10.50475
2007-07-31,8.55483870967742,8.126774193548387,7.113548387096775,8.399999999999999,8.048790322580645
2007-08-31,9.212903225806452,9.803548387096775,7.990645161290323,9.439354838709678,9.111612903225806
2007-09-30,9.996999999999998,10.648666666666665,9.469666666666665,10.966333333333333,10.270416666666668
2007-10-31,11.930967741935484,13.384516129032258,11.837096774193547,13.590645161290322,12.685806451612903
2007-11-30,10.230333333333334,10.619,10.538,11.739333333333333,10.781666666666666
2007-12-31,8.975161290322582,9.896774193548387,9.241935483870968,10.543548387096775,9.664354838709679
2008-01-31,10.59032258064516,10.575333333333333,10.715483870967741,12.004193548387097,11.101182795698925
2008-02-29,11.318965517241379,11.976896551724137,11.013448275862068,12.257241379310344,11.641637931034483
2008-03-31,11.997741935483871,13.148387096774194,11.589677419354839,13.169354838709678,12.476290322580645
2008-04-30,11.854000000000001,12.783,11.341000000000001,12.942,12.229999999999999
2008-05-31,12.287419354838711,12.95741935483871,11.309032258064516,12.894838709677419,12.36217741935484
2008-06-30,9.290666666666668,10.381666666666666,8.395666666666667,9.651333333333334,9.429833333333333
2008-07-31,9.19,9.15516129032258,7.806451612903226,9.269354838709678,8.855241935483871
2008-08-31,11.636451612903226,11.768387096774193,9.76,11.732903225806453,11.22443548387097
2008-09-30,11.492666666666668,12.793666666666667,11.000666666666666,12.654,11.98525
2008-10-31,11.68032258064516,12.516451612903225,11.26774193548387,13.086129032258064,12.13766129032258
2008-11-30,10.495333333333333,11.091000000000001,10.621666666666666,12.049666666666667,11.064416666666666
2008-12-31,9.243548387096775,9.682903225806452,8.853225806451613,9.919354838709678,9.42475806451613
2009-01-31,10.324838709677419,10.943225806451613,10.38774193548387,11.739032258064517,10.848709677419356
2009-02-28,11.006428571428572,11.594642857142857,10.670357142857142,12.027142857142858,11.324642857142857
2009-03-31,11.649032258064516,13.150322580645161,10.882258064516128,12.287741935483872,11.99233870967742
2009-04-30,12.994,14.232666666666667,11.967,13.693999999999999,13.221916666666665
2009-05-31,11.639354838709677,12.410967741935485,9.749032258064515,11.361935483870969,11.290322580645162
2009-06-30,9.485833333333334,11.425,8.950333333333333,10.560666666666666,10.328750000000001
2009-07-31,7.897272727272727,10.511935483870968,7.173870967741936,8.495483870967742,8.742096774193548
2009-08-31,9.31,10.896129032258063,7.814193548387097,9.356451612903227,9.344193548387098
2009-09-30,8.508666666666667,9.167666666666667,7.943333333333333,8.893666666666666,8.628333333333334
2009-10-31,9.376451612903226,9.80483870967742,9.541612903225808,9.497741935483871,9.55516129032258
2009-11-30,10.342,11.229000000000001,11.703666666666667,11.675333333333333,11.2375
2009-12-31,10.834516129032258,11.803225806451612,12.280645161290321,12.030967741935482,11.73733870967742
2010-01-31,11.666451612903225,12.157741935483871,13.079677419354837,12.780645161290321,12.421129032258065
2010-02-28,11.846785714285714,12.262142857142857,13.576071428571428,13.254999999999999,12.735
2010-03-31,12.890322580645162,13.346451612903227,13.699354838709677,13.343225806451612,13.31983870967742
2010-04-30,11.719,13.744,12.775666666666666,12.570333333333334,12.70225
2010-05-31,10.598387096774195,12.210967741935484,11.091612903225807,10.995806451612903,11.224193548387097
2010-06-30,9.925999999999998,11.008999999999999,9.960666666666667,9.917333333333334,10.20325
2010-07-31,10.247741935483871,11.250967741935483,10.66483870967742,10.612580645161291,10.694032258064516
2010-08-31,9.45258064516129,9.958709677419355,9.299677419354838,9.500645161290322,9.552903225806451
2010-09-30,10.522333333333334,11.462758620689655,11.630666666666666,11.700333333333333,11.33525
2010-10-31,9.834838709677419,11.496206896551724,11.341904761904763,11.042903225806452,10.855698924731183
2010-11-30,10.314333333333334,11.712666666666667,11.819642857142856,10.108888888888888,11.151194444444446
2010-12-31,11.672258064516129,14.41625,13.45,13.34032258064516,12.736182795698925
2011-01-31,10.126451612903226,,10.890645161290323,10.606774193548388,10.541290322580645
2011-02-28,15.546190476190475,9.445,10.691428571428572,10.06607142857143,11.038392857142856
2011-03-31,10.754347826086956,10.99,12.888064516129031,12.64516129032258,12.116155913978494
2011-04-30,11.687000000000001,11.036,11.973666666666666,11.928666666666667,11.656333333333333
2011-05-31,11.39806451612903,11.088387096774193,11.363548387096774,11.364193548387098,11.303548387096775
2011-06-30,10.482,10.071333333333333,10.372333333333334,10.558666666666666,10.371083333333333
2011-07-31,9.282903225806452,8.587096774193547,8.941290322580645,9.066774193548387,8.96951612903226
2011-08-31,10.411290322580646,9.110967741935484,10.341612903225805,10.679354838709678,10.135806451612902
2011-09-30,8.840666666666667,8.535,8.826666666666666,8.96,8.790583333333332
2011-10-31,11.626129032258065,11.345806451612905,13.242258064516129,13.263225806451612,12.369354838709677
2011-11-30,11.618666666666666,11.108,13.07,12.943333333333333,12.185
2011-12-31,10.001785714285715,9.348709677419356,10.928064516129032,10.859677419354838,10.267043010752687
2012-01-31,8.894838709677419,8.490967741935485,10.031935483870969,9.70483870967742,9.280645161290321
2012-02-29,9.908148148148147,9.776896551724137,11.37241379310345,11.02896551724138,10.620977011494253
2012-03-31,11.856774193548388,11.865483870967742,12.748387096774193,12.655806451612902,12.281612903225808
2012-04-30,12.264999999999999,11.737333333333334,13.007666666666667,12.833333333333334,12.460833333333333
2012-05-31,11.008387096774193,10.474838709677421,10.68741935483871,10.677741935483871,10.712096774193547
2012-06-30,11.873666666666667,11.902333333333333,12.551666666666668,12.566,12.223416666666667
2012-07-31,9.358709677419355,8.753548387096775,8.658709677419356,8.981612903225807,8.938145161290322
2012-08-31,10.221290322580646,10.013225806451612,10.348387096774195,10.516774193548386,10.274919354838708
2012-09-30,10.052999999999999,9.668666666666667,10.378666666666668,10.609,10.177333333333333
2012-10-31,12.763548387096774,11.923870967741935,14.268387096774193,14.425161290322581,13.345241935483871
2012-11-30,10.265666666666668,9.395666666666667,12.191666666666666,11.992666666666668,10.961416666666667
2012-12-31,9.522258064516128,9.02258064516129,10.866774193548387,10.613225806451613,10.006209677419355
2013-01-31,8.937241379310345,8.793333333333333,10.43741935483871,10.225161290322582,9.801075268817204
2013-02-28,10.4605,9.116,10.991428571428571,10.598214285714286,10.265267857142858
2013-03-31,11.282962962962962,9.923333333333334,12.578709677419354,12.226774193548387,11.866048387096773
2013-04-30,13.959629629629628,11.475333333333333,12.221,12.002,12.39075
2013-05-31,10.788709677419355,11.658387096774193,12.218709677419353,12.201290322580645,11.716774193548387
2013-06-30,9.786666666666667,9.993333333333334,9.661,9.891333333333334,9.833083333333333
2013-07-31,9.638064516129031,10.22741935483871,10.438387096774193,10.516129032258064,10.205
2013-08-31,9.020645161290322,9.390322580645162,10.060967741935483,10.090645161290322,9.640645161290323
2013-09-30,8.802666666666665,8.931333333333333,10.043666666666667,9.977333333333332,9.43875
2013-10-31,9.523225806451611,9.846451612903227,11.53032258064516,11.481290322580646,10.595322580645162
2013-11-30,11.651,11.724666666666668,14.193999999999999,14.062666666666667,12.908083333333334
2013-12-31,9.142903225806451,9.109354838709677,11.221290322580646,11.016774193548386,10.12258064516129
2014-01-31,10.119354838709677,9.721290322580646,11.920322580645161,11.784516129032259,10.886370967741936
2014-02-28,8.336428571428572,8.224642857142857,9.857857142857142,9.498571428571427,8.979375000000001
2014-03-31,11.122903225806452,10.516451612903225,12.779032258064515,12.611935483870969,11.75758064516129
2014-04-30,10.827666666666666,11.199333333333334,12.349666666666668,12.042333333333334,11.60475
2014-05-31,11.176774193548388,12.191935483870967,12.473225806451614,12.429032258064517,12.067741935483872
2014-06-30,8.816,9.032666666666668,9.905666666666667,9.898666666666665,9.41325
2014-07-31,8.67483870967742,8.013225806451613,8.992903225806451,9.122903225806452,8.700967741935484
2014-08-31,8.389032258064516,7.8261290322580646,8.946363636363635,8.891612903225806,8.401290322580644
2014-09-30,8.145,7.995666666666667,8.161333333333333,8.688666666666666,8.247666666666667
2014-10-31,8.840645161290322,8.810645161290322,10.396774193548387,10.828709677419354,9.719193548387098
2014-11-30,11.152,10.41,12.560666666666666,13.039666666666667,11.790583333333332
2014-12-31,7.779677419354839,7.2380645161290325,8.679032258064517,9.079354838709676,8.194032258064516
2015-01-31,9.9372,9.5024,11.640645161290323,12.485161290322582,11.350322580645162
2015-02-28,10.8215,10.0295,11.988214285714287,12.479285714285714,11.686071428571427
2015-03-31,9.979032258064517,9.632903225806452,10.809354838709679,11.180645161290323,10.400483870967742
2015-04-30,9.666,8.415333333333333,9.271666666666667,9.973333333333333,9.331583333333333
2015-05-31,9.966451612903224,9.563548387096773,10.87225806451613,11.508709677419354,10.477741935483872
2015-06-30,8.768333333333334,8.391,8.275666666666668,9.028333333333334,8.615833333333335
2015-07-31,9.776774193548386,8.618387096774194,9.31258064516129,10.125483870967741,9.458306451612902
2015-08-31,8.519354838709678,8.173870967741935,8.098064516129032,8.848387096774195,8.40991935483871
2015-09-30,7.731,7.235333333333333,7.687666666666667,8.378,7.758
2015-10-31,10.01774193548387,9.83548387096774,11.097741935483871,11.890322580645162,10.71032258064516
2015-11-30,10.264333333333333,10.371,11.131333333333334,12.214,10.995166666666668
2015-12-31,9.820322580645161,9.428709677419356,10.94483870967742,11.52258064516129,10.429112903225807
