,Date,Rainfall_In,Rainfall_cm
137,1994-12-19,0.0,0.0
138,1994-12-20,0.06,0.1524
139,1994-12-21,1.6,4.064
140,1994-12-22,0.27,0.6858000000000001
141,1994-12-23,0.01,0.025400000000000002
142,1994-12-24,0.0,0.0
143,1994-12-25,0.0,0.0
144,1994-12-26,0.0,0.0
145,1994-12-27,0.0,0.0
146,1994-12-28,0.0,0.0
147,1994-12-29,0.0,0.0
148,1994-12-30,0.01,0.025400000000000002
149,1994-12-31,0.0,0.0
150,1995-01-01,0.0,0.0
151,1995-01-02,0.0,0.0
152,1995-01-03,0.0,0.0
153,1995-01-04,0.0,0.0
154,1995-01-05,,
155,1995-01-06,,
156,1995-01-07,,
157,1995-01-08,,
158,1995-01-09,,
159,1995-01-10,,
160,1995-01-11,,
161,1995-01-12,,
162,1995-01-13,,
163,1995-01-14,,
164,1995-01-15,,
165,1995-01-16,,
166,1995-01-17,,
167,1995-01-18,0.0,0.0
168,1995-01-19,0.0,0.0
169,1995-01-20,0.0,0.0
170,1995-01-21,0.0,0.0
171,1995-01-22,0.0,0.0
172,1995-01-23,0.0,0.0
173,1995-01-24,0.0,0.0
174,1995-01-25,0.0,0.0
175,1995-01-26,0.04,0.10160000000000001
176,1995-01-27,0.0,0.0
177,1995-01-28,0.0,0.0
178,1995-01-29,0.0,0.0
179,1995-01-30,0.0,0.0
180,1995-01-31,0.0,0.0
181,1995-02-01,0.0,0.0
182,1995-02-02,0.0,0.0
183,1995-02-03,0.0,0.0
184,1995-02-04,0.01,0.025400000000000002
185,1995-02-05,0.0,0.0
186,1995-02-06,0.0,0.0
187,1995-02-07,0.0,0.0
188,1995-02-08,0.06,0.1524
189,1995-02-09,0.06,0.1524
190,1995-02-10,0.0,0.0
191,1995-02-11,0.0,0.0
192,1995-02-12,0.08,0.20320000000000002
193,1995-02-13,0.44,1.1176
194,1995-02-14,0.03,0.0762
195,1995-02-15,0.0,0.0
196,1995-02-16,0.06,0.1524
197,1995-02-17,0.0,0.0
198,1995-02-18,0.06,0.1524
199,1995-02-19,0.01,0.025400000000000002
200,1995-02-20,0.56,1.4224
201,1995-02-21,0.0,0.0
202,1995-02-22,0.05,0.127
203,1995-02-23,0.0,0.0
204,1995-02-24,0.08,0.20320000000000002
205,1995-02-25,0.0,0.0
206,1995-02-26,0.1,0.254
207,1995-02-27,0.0,0.0
208,1995-02-28,0.0,0.0
209,1995-03-01,0.03,0.0762
210,1995-03-02,0.0,0.0
211,1995-03-03,0.0,0.0
212,1995-03-04,0.0,0.0
213,1995-03-05,0.0,0.0
214,1995-03-06,0.0,0.0
215,1995-03-07,0.0,0.0
216,1995-03-08,0.92,2.3368
217,1995-03-09,0.0,0.0
218,1995-03-10,0.0,0.0
219,1995-03-11,0.0,0.0
220,1995-03-12,0.01,0.025400000000000002
221,1995-03-13,0.0,0.0
222,1995-03-14,0.06,0.1524
223,1995-03-15,0.0,0.0
224,1995-03-16,0.0,0.0
225,1995-03-17,1.15,2.921
226,1995-03-18,1.17,2.9718
227,1995-03-19,0.08,0.20320000000000002
228,1995-03-20,0.0,0.0
229,1995-03-21,0.04,0.10160000000000001
230,1995-03-22,0.0,0.0
231,1995-03-23,0.0,0.0
232,1995-03-24,0.0,0.0
233,1995-03-25,0.0,0.0
234,1995-03-26,0.0,0.0
235,1995-03-27,0.0,0.0
236,1995-03-28,0.0,0.0
237,1995-03-29,0.0,0.0
238,1995-03-30,0.0,0.0
239,1995-03-31,0.0,0.0
240,1995-04-01,0.35,0.8889999999999999
241,1995-04-02,0.0,0.0
242,1995-04-03,0.0,0.0
243,1995-04-04,0.0,0.0
244,1995-04-05,0.09,0.2286
245,1995-04-06,0.61,1.5493999999999999
246,1995-04-07,0.0,0.0
247,1995-04-08,0.45,1.143
248,1995-04-09,0.0,0.0
249,1995-04-10,0.0,0.0
250,1995-04-11,0.0,0.0
251,1995-04-12,0.0,0.0
252,1995-04-13,0.0,0.0
253,1995-04-14,0.0,0.0
254,1995-04-15,0.0,0.0
255,1995-04-16,0.0,0.0
256,1995-04-17,0.0,0.0
257,1995-04-18,0.0,0.0
258,1995-04-19,0.0,0.0
259,1995-04-20,0.0,0.0
260,1995-04-21,0.0,0.0
261,1995-04-22,0.04,0.10160000000000001
262,1995-04-23,0.0,0.0
263,1995-04-24,0.0,0.0
264,1995-04-25,0.04,0.10160000000000001
265,1995-04-26,0.07,0.1778
266,1995-04-27,0.01,0.025400000000000002
267,1995-04-28,0.39,0.9906
268,1995-04-29,0.0,0.0
269,1995-04-30,0.55,1.3970000000000002
270,1995-05-01,0.0,0.0
271,1995-05-02,0.0,0.0
272,1995-05-03,0.0,0.0
273,1995-05-04,0.13,0.3302
274,1995-05-05,0.0,0.0
275,1995-05-06,0.04,0.10160000000000001
276,1995-05-07,0.0,0.0
277,1995-05-08,0.0,0.0
278,1995-05-09,0.0,0.0
279,1995-05-10,0.11,0.2794
280,1995-05-11,0.0,0.0
281,1995-05-12,0.0,0.0
282,1995-05-13,0.0,0.0
283,1995-05-14,0.0,0.0
284,1995-05-15,0.0,0.0
285,1995-05-16,0.0,0.0
286,1995-05-17,0.0,0.0
287,1995-05-18,0.0,0.0
288,1995-05-19,0.0,0.0
289,1995-05-20,0.57,1.4478
290,1995-05-21,0.0,0.0
291,1995-05-22,0.0,0.0
292,1995-05-23,0.0,0.0
293,1995-05-24,0.0,0.0
294,1995-05-25,0.07,0.1778
295,1995-05-26,0.0,0.0
296,1995-05-27,0.0,0.0
297,1995-05-28,0.16,0.40640000000000004
298,1995-05-29,0.0,0.0
299,1995-05-30,0.0,0.0
300,1995-05-31,0.04,0.10160000000000001
301,1995-06-01,0.0,0.0
302,1995-06-02,0.0,0.0
303,1995-06-03,0.0,0.0
304,1995-06-04,0.13,0.3302
305,1995-06-05,0.86,2.1844
306,1995-06-06,0.13,0.3302
307,1995-06-07,0.0,0.0
308,1995-06-08,0.0,0.0
309,1995-06-09,,
310,1995-06-10,,
311,1995-06-11,,
312,1995-06-12,,
313,1995-06-13,,
314,1995-06-14,,
315,1995-06-15,,
316,1995-06-16,,
317,1995-06-17,,
318,1995-06-18,,
319,1995-06-19,,
320,1995-06-20,,
321,1995-06-21,,
322,1995-06-22,0.03,0.0762
323,1995-06-23,0.35,0.8889999999999999
324,1995-06-24,1.8,4.572
325,1995-06-25,2.21,5.6134
326,1995-06-26,0.0,0.0
327,1995-06-27,0.04,0.10160000000000001
328,1995-06-28,0.1,0.254
329,1995-06-29,0.29,0.7365999999999999
330,1995-06-30,0.58,1.4731999999999998
331,1995-07-01,0.0,0.0
332,1995-07-02,0.47,1.1938
333,1995-07-03,0.0,0.0
334,1995-07-04,0.0,0.0
335,1995-07-05,0.0,0.0
336,1995-07-06,0.0,0.0
337,1995-07-07,0.0,0.0
338,1995-07-08,0.0,0.0
339,1995-07-09,0.0,0.0
340,1995-07-10,0.15,0.381
341,1995-07-11,0.96,2.4384
342,1995-07-12,0.04,0.10160000000000001
343,1995-07-13,0.0,0.0
344,1995-07-14,0.0,0.0
345,1995-07-15,0.82,2.0827999999999998
346,1995-07-16,0.0,0.0
347,1995-07-17,0.08,0.20320000000000002
348,1995-07-18,0.04,0.10160000000000001
349,1995-07-19,0.41,1.0413999999999999
350,1995-07-20,0.2,0.508
351,1995-07-21,0.2,0.508
352,1995-07-22,0.0,0.0
353,1995-07-23,0.0,0.0
354,1995-07-24,0.32,0.8128000000000001
355,1995-07-25,0.4,1.016
356,1995-07-26,0.26,0.6604
357,1995-07-27,0.33,0.8382000000000001
358,1995-07-28,0.09,0.2286
359,1995-07-29,0.2,0.508
360,1995-07-30,0.47,1.1938
361,1995-07-31,0.0,0.0
362,1995-08-01,0.21,0.5334
363,1995-08-02,2.36,5.9944
364,1995-08-03,0.26,0.6604
365,1995-08-04,0.44,1.1176
366,1995-08-05,0.0,0.0
367,1995-08-06,0.0,0.0
368,1995-08-07,0.0,0.0
369,1995-08-08,0.0,0.0
370,1995-08-09,0.14,0.3556
371,1995-08-10,0.11,0.2794
372,1995-08-11,0.25,0.635
373,1995-08-12,0.48,1.2192
374,1995-08-13,0.0,0.0
375,1995-08-14,0.01,0.025400000000000002
376,1995-08-15,0.0,0.0
377,1995-08-16,0.0,0.0
378,1995-08-17,0.0,0.0
379,1995-08-18,0.0,0.0
380,1995-08-19,0.0,0.0
381,1995-08-20,0.62,1.5748
382,1995-08-21,0.0,0.0
383,1995-08-22,0.0,0.0
384,1995-08-23,0.15,0.381
385,1995-08-24,1.47,3.7338
386,1995-08-25,0.78,1.9812
387,1995-08-26,0.04,0.10160000000000001
388,1995-08-27,0.0,0.0
389,1995-08-28,0.1,0.254
390,1995-08-29,,
391,1995-08-30,,
392,1995-08-31,,
393,1995-09-01,,
394,1995-09-02,,
395,1995-09-03,,
396,1995-09-04,,
397,1995-09-05,,
398,1995-09-06,,
399,1995-09-07,,
400,1995-09-08,,
401,1995-09-09,,
402,1995-09-10,,
403,1995-09-11,,
404,1995-09-12,,
405,1995-09-13,0.21,0.5334
406,1995-09-14,0.0,0.0
407,1995-09-15,0.0,0.0
408,1995-09-16,0.0,0.0
409,1995-09-17,0.0,0.0
410,1995-09-18,0.0,0.0
411,1995-09-19,0.0,0.0
412,1995-09-20,0.0,0.0
413,1995-09-21,0.0,0.0
414,1995-09-22,0.05,0.127
415,1995-09-23,0.0,0.0
416,1995-09-24,0.0,0.0
417,1995-09-25,0.0,0.0
418,1995-09-26,0.0,0.0
419,1995-09-27,0.08,0.20320000000000002
420,1995-09-28,0.8,2.032
421,1995-09-29,0.54,1.3716000000000002
422,1995-09-30,0.01,0.025400000000000002
423,1995-10-01,0.0,0.0
424,1995-10-02,0.3,0.762
425,1995-10-03,0.03,0.0762
426,1995-10-04,0.0,0.0
427,1995-10-05,0.98,2.4892
428,1995-10-06,0.52,1.3208
429,1995-10-07,0.13,0.3302
430,1995-10-08,1.6,4.064
431,1995-10-09,0.02,0.050800000000000005
432,1995-10-10,0.01,0.025400000000000002
433,1995-10-11,0.06,0.1524
434,1995-10-12,0.0,0.0
435,1995-10-13,0.0,0.0
436,1995-10-14,0.38,0.9652000000000001
437,1995-10-15,0.35,0.8889999999999999
438,1995-10-16,0.46,1.1684
439,1995-10-17,3.06,7.7724
440,1995-10-18,0.0,0.0
441,1995-10-19,1.85,4.699000000000001
442,1995-10-20,0.0,0.0
443,1995-10-21,0.0,0.0
444,1995-10-22,0.0,0.0
445,1995-10-23,0.0,0.0
446,1995-10-24,0.0,0.0
447,1995-10-25,0.0,0.0
448,1995-10-26,0.0,0.0
449,1995-10-27,0.0,0.0
450,1995-10-28,0.0,0.0
451,1995-10-29,0.0,0.0
452,1995-10-30,0.0,0.0
453,1995-10-31,0.0,0.0
454,1995-11-01,0.0,0.0
455,1995-11-02,0.0,0.0
456,1995-11-03,0.1,0.254
457,1995-11-04,0.0,0.0
458,1995-11-05,0.0,0.0
459,1995-11-06,0.0,0.0
460,1995-11-07,0.0,0.0
461,1995-11-08,0.42,1.0668
462,1995-11-09,0.0,0.0
463,1995-11-10,0.0,0.0
464,1995-11-11,0.05,0.127
465,1995-11-12,0.0,0.0
466,1995-11-13,0.0,0.0
467,1995-11-14,0.0,0.0
468,1995-11-15,0.0,0.0
469,1995-11-16,0.0,0.0
470,1995-11-17,0.0,0.0
471,1995-11-18,0.0,0.0
472,1995-11-19,0.0,0.0
473,1995-11-20,0.04,0.10160000000000001
474,1995-11-21,0.0,0.0
475,1995-11-22,0.0,0.0
476,1995-11-23,0.0,0.0
477,1995-11-24,0.0,0.0
478,1995-11-25,0.0,0.0
479,1995-11-26,0.0,0.0
480,1995-11-27,0.0,0.0
481,1995-11-28,0.0,0.0
482,1995-11-29,0.01,0.025400000000000002
483,1995-11-30,0.0,0.0
484,1995-12-01,0.0,0.0
485,1995-12-02,0.0,0.0
486,1995-12-03,0.0,0.0
487,1995-12-04,0.0,0.0
488,1995-12-05,0.0,0.0
489,1995-12-06,0.0,0.0
490,1995-12-07,0.0,0.0
491,1995-12-08,0.04,0.10160000000000001
492,1995-12-09,0.0,0.0
493,1995-12-10,0.01,0.025400000000000002
494,1995-12-11,0.0,0.0
495,1995-12-12,0.0,0.0
496,1995-12-13,0.0,0.0
497,1995-12-14,0.07,0.1778
498,1995-12-15,0.0,0.0
499,1995-12-16,0.04,0.10160000000000001
500,1995-12-17,0.0,0.0
501,1995-12-18,0.0,0.0
502,1995-12-19,0.01,0.025400000000000002
503,1995-12-20,0.0,0.0
504,1995-12-21,0.0,0.0
505,1995-12-22,0.09,0.2286
506,1995-12-23,0.13,0.3302
507,1995-12-24,0.0,0.0
508,1995-12-25,0.0,0.0
509,1995-12-26,0.0,0.0
510,1995-12-27,0.0,0.0
511,1995-12-28,0.0,0.0
512,1995-12-29,0.0,0.0
513,1995-12-30,0.0,0.0
514,1995-12-31,0.08,0.20320000000000002
515,1996-01-01,0.02,0.050800000000000005
516,1996-01-02,0.0,0.0
517,1996-01-03,0.97,2.4638
518,1996-01-04,0.04,0.10160000000000001
519,1996-01-05,0.0,0.0
520,1996-01-06,0.0,0.0
521,1996-01-07,0.19,0.48260000000000003
522,1996-01-08,0.0,0.0
523,1996-01-09,0.0,0.0
524,1996-01-10,0.0,0.0
525,1996-01-11,0.0,0.0
526,1996-01-12,0.07,0.1778
527,1996-01-13,0.0,0.0
528,1996-01-14,0.0,0.0
529,1996-01-15,0.04,0.10160000000000001
530,1996-01-16,0.0,0.0
531,1996-01-17,0.0,0.0
532,1996-01-18,0.0,0.0
533,1996-01-19,0.0,0.0
534,1996-01-20,0.0,0.0
535,1996-01-21,0.0,0.0
536,1996-01-22,0.0,0.0
537,1996-01-23,0.0,0.0
538,1996-01-24,0.0,0.0
539,1996-01-25,0.0,0.0
540,1996-01-26,0.02,0.050800000000000005
541,1996-01-27,0.0,0.0
542,1996-01-28,0.0,0.0
543,1996-01-29,0.0,0.0
544,1996-01-30,0.0,0.0
545,1996-01-31,0.0,0.0
546,1996-02-01,0.0,0.0
547,1996-02-02,0.0,0.0
548,1996-02-03,0.33,0.8382000000000001
549,1996-02-04,0.0,0.0
550,1996-02-05,0.0,0.0
551,1996-02-06,0.0,0.0
552,1996-02-07,0.0,0.0
553,1996-02-08,0.05,0.127
554,1996-02-09,0.0,0.0
555,1996-02-10,0.0,0.0
556,1996-02-11,0.0,0.0
557,1996-02-12,0.0,0.0
558,1996-02-13,0.0,0.0
559,1996-02-14,0.0,0.0
560,1996-02-15,0.0,0.0
561,1996-02-16,0.19,0.48260000000000003
562,1996-02-17,0.0,0.0
563,1996-02-18,0.0,0.0
564,1996-02-19,0.0,0.0
565,1996-02-20,0.0,0.0
566,1996-02-21,0.04,0.10160000000000001
567,1996-02-22,0.0,0.0
568,1996-02-23,0.0,0.0
569,1996-02-24,0.0,0.0
570,1996-02-25,0.0,0.0
571,1996-02-26,0.0,0.0
572,1996-02-27,0.0,0.0
573,1996-02-28,0.0,0.0
574,1996-02-29,0.0,0.0
575,1996-03-01,0.0,0.0
576,1996-03-02,0.98,2.4892
577,1996-03-03,0.0,0.0
578,1996-03-04,0.0,0.0
579,1996-03-05,0.0,0.0
580,1996-03-06,0.0,0.0
581,1996-03-07,0.0,0.0
582,1996-03-08,0.0,0.0
583,1996-03-09,0.0,0.0
584,1996-03-10,0.11,0.2794
585,1996-03-11,1.39,3.5305999999999997
586,1996-03-12,0.0,0.0
587,1996-03-13,0.0,0.0
588,1996-03-14,0.0,0.0
589,1996-03-15,0.0,0.0
590,1996-03-16,0.0,0.0
591,1996-03-17,0.0,0.0
592,1996-03-18,0.0,0.0
593,1996-03-19,0.0,0.0
594,1996-03-20,0.0,0.0
595,1996-03-21,0.0,0.0
596,1996-03-22,0.04,0.10160000000000001
597,1996-03-23,0.0,0.0
598,1996-03-24,0.0,0.0
599,1996-03-25,0.0,0.0
600,1996-03-26,0.0,0.0
601,1996-03-27,0.0,0.0
602,1996-03-28,1.52,3.8608000000000002
603,1996-03-29,0.19,0.48260000000000003
604,1996-03-30,1.77,4.4958
605,1996-03-31,0.04,0.10160000000000001
606,1996-04-01,0.0,0.0
607,1996-04-02,0.0,0.0
608,1996-04-03,0.0,0.0
609,1996-04-04,0.0,0.0
610,1996-04-05,0.0,0.0
611,1996-04-06,0.0,0.0
612,1996-04-07,0.03,0.0762
613,1996-04-08,0.65,1.651
614,1996-04-09,0.0,0.0
615,1996-04-10,0.0,0.0
616,1996-04-11,0.0,0.0
617,1996-04-12,0.0,0.0
618,1996-04-13,0.0,0.0
619,1996-04-14,0.0,0.0
620,1996-04-15,0.56,1.4224
621,1996-04-16,0.0,0.0
622,1996-04-17,0.0,0.0
623,1996-04-18,0.0,0.0
624,1996-04-19,0.0,0.0
625,1996-04-20,0.0,0.0
626,1996-04-21,0.0,0.0
627,1996-04-22,0.0,0.0
628,1996-04-23,0.0,0.0
629,1996-04-24,0.0,0.0
630,1996-04-25,0.0,0.0
631,1996-04-26,0.0,0.0
632,1996-04-27,0.0,0.0
633,1996-04-28,0.0,0.0
634,1996-04-29,0.0,0.0
635,1996-04-30,0.21,0.5334
636,1996-05-01,0.0,0.0
637,1996-05-02,0.0,0.0
638,1996-05-03,0.0,0.0
639,1996-05-04,0.0,0.0
640,1996-05-05,0.0,0.0
641,1996-05-06,0.0,0.0
642,1996-05-07,0.0,0.0
643,1996-05-08,0.0,0.0
644,1996-05-09,0.0,0.0
645,1996-05-10,0.0,0.0
646,1996-05-11,0.0,0.0
647,1996-05-12,0.28,0.7112
648,1996-05-13,0.0,0.0
649,1996-05-14,0.0,0.0
650,1996-05-15,0.0,0.0
651,1996-05-16,0.0,0.0
652,1996-05-17,0.0,0.0
653,1996-05-18,0.0,0.0
654,1996-05-19,0.1,0.254
655,1996-05-20,0.03,0.0762
656,1996-05-21,0.95,2.413
657,1996-05-22,0.01,0.025400000000000002
658,1996-05-23,0.0,0.0
659,1996-05-24,0.02,0.050800000000000005
660,1996-05-25,0.27,0.6858000000000001
661,1996-05-26,0.09,0.2286
662,1996-05-27,0.0,0.0
663,1996-05-28,1.54,3.9116
664,1996-05-29,0.55,1.3970000000000002
665,1996-05-30,0.0,0.0
666,1996-05-31,0.03,0.0762
667,1996-06-01,0.01,0.025400000000000002
668,1996-06-02,0.0,0.0
669,1996-06-03,0.0,0.0
670,1996-06-04,0.0,0.0
671,1996-06-05,0.0,0.0
672,1996-06-06,0.0,0.0
673,1996-06-07,0.0,0.0
674,1996-06-08,0.2,0.508
675,1996-06-09,1.96,4.9784
676,1996-06-10,0.0,0.0
677,1996-06-11,0.0,0.0
678,1996-06-12,0.4,1.016
679,1996-06-13,0.0,0.0
680,1996-06-14,0.0,0.0
681,1996-06-15,0.01,0.025400000000000002
682,1996-06-16,0.05,0.127
683,1996-06-17,0.0,0.0
684,1996-06-18,1.11,2.8194000000000004
685,1996-06-19,0.01,0.025400000000000002
686,1996-06-20,0.74,1.8796
687,1996-06-21,0.1,0.254
688,1996-06-22,0.28,0.7112
689,1996-06-23,1.73,4.3942
690,1996-06-24,0.0,0.0
691,1996-06-25,0.0,0.0
692,1996-06-26,0.76,1.9304000000000001
693,1996-06-27,0.0,0.0
694,1996-06-28,0.0,0.0
695,1996-06-29,1.32,3.3528000000000002
696,1996-06-30,0.0,0.0
697,1996-07-01,0.0,0.0
698,1996-07-02,0.0,0.0
699,1996-07-03,0.03,0.0762
700,1996-07-04,0.03,0.0762
701,1996-07-05,0.61,1.5493999999999999
702,1996-07-06,0.21,0.5334
703,1996-07-07,0.18,0.4572
704,1996-07-08,0.0,0.0
705,1996-07-09,0.03,0.0762
706,1996-07-10,0.45,1.143
707,1996-07-11,0.0,0.0
708,1996-07-12,0.8,2.032
709,1996-07-13,0.0,0.0
710,1996-07-14,0.01,0.025400000000000002
711,1996-07-15,0.06,0.1524
712,1996-07-16,0.0,0.0
713,1996-07-17,0.0,0.0
714,1996-07-18,0.0,0.0
715,1996-07-19,0.0,0.0
716,1996-07-20,0.0,0.0
717,1996-07-21,0.0,0.0
718,1996-07-22,0.0,0.0
719,1996-07-23,0.08,0.20320000000000002
720,1996-07-24,0.0,0.0
721,1996-07-25,0.0,0.0
722,1996-07-26,0.0,0.0
723,1996-07-27,0.0,0.0
724,1996-07-28,0.0,0.0
725,1996-07-29,0.0,0.0
726,1996-07-30,0.0,0.0
727,1996-07-31,0.0,0.0
728,1996-08-01,0.04,0.10160000000000001
729,1996-08-02,0.0,0.0
730,1996-08-03,0.0,0.0
731,1996-08-04,0.0,0.0
732,1996-08-05,0.09,0.2286
733,1996-08-06,0.0,0.0
734,1996-08-07,0.0,0.0
735,1996-08-08,3.71,9.4234
736,1996-08-09,0.02,0.050800000000000005
737,1996-08-10,0.0,0.0
738,1996-08-11,0.01,0.025400000000000002
739,1996-08-12,0.0,0.0
740,1996-08-13,0.0,0.0
741,1996-08-14,0.0,0.0
742,1996-08-15,0.0,0.0
743,1996-08-16,0.0,0.0
744,1996-08-17,0.0,0.0
745,1996-08-18,0.0,0.0
746,1996-08-19,0.05,0.127
747,1996-08-20,0.01,0.025400000000000002
748,1996-08-21,0.0,0.0
749,1996-08-22,0.0,0.0
750,1996-08-23,0.0,0.0
751,1996-08-24,0.0,0.0
752,1996-08-25,0.0,0.0
753,1996-08-26,0.0,0.0
754,1996-08-27,0.0,0.0
755,1996-08-28,0.0,0.0
756,1996-08-29,0.24,0.6096
757,1996-08-30,0.42,1.0668
758,1996-08-31,0.33,0.8382000000000001
759,1996-09-01,0.0,0.0
760,1996-09-02,0.0,0.0
761,1996-09-03,0.0,0.0
762,1996-09-04,0.0,0.0
763,1996-09-05,0.0,0.0
764,1996-09-06,0.0,0.0
765,1996-09-07,0.79,2.0066
766,1996-09-08,0.0,0.0
767,1996-09-09,0.04,0.10160000000000001
768,1996-09-10,0.04,0.10160000000000001
769,1996-09-11,0.0,0.0
770,1996-09-12,0.0,0.0
771,1996-09-13,0.0,0.0
772,1996-09-14,0.0,0.0
773,1996-09-15,0.0,0.0
774,1996-09-16,0.0,0.0
775,1996-09-17,0.0,0.0
776,1996-09-18,0.81,2.0574000000000003
777,1996-09-19,0.01,0.025400000000000002
778,1996-09-20,0.0,0.0
779,1996-09-21,0.0,0.0
780,1996-09-22,0.01,0.025400000000000002
781,1996-09-23,0.0,0.0
782,1996-09-24,0.0,0.0
783,1996-09-25,0.0,0.0
784,1996-09-26,0.0,0.0
785,1996-09-27,0.0,0.0
786,1996-09-28,0.0,0.0
787,1996-09-29,0.0,0.0
788,1996-09-30,0.06,0.1524
789,1996-10-01,0.03,0.0762
790,1996-10-02,0.0,0.0
791,1996-10-03,0.03,0.0762
792,1996-10-04,0.26,0.6604
793,1996-10-05,0.05,0.127
794,1996-10-06,0.23,0.5842
795,1996-10-07,0.54,1.3716000000000002
