year,month,time_x,lat,lon,monthly_avg_tp,Rainfall_cm_0,Rainfall_cm_1,Rainfall_cm_2,Rainfall_cm_3,monthly_avg_observed,time_y,obs_Rainfall_mm,Forecast_Rainfall_mm
1998,9,1998-09-01,26.925,-80.85,0.004892339316666667,1.5756466666666666,0.56896,0.5215466666666667,0.4614333333333333,0.7818966666666667,1998-09-15 12:00:00,7.818966666666666,4.892339316666667
1998,10,1998-10-01,26.925,-80.85,0.0010575459716666666,0.1769806451612903,0.16059354838709677,0.14420645161290324,0.07996296296296296,0.13785645161290322,1998-10-16 00:00:00,1.3785645161290323,1.0575459716666666
1998,11,1998-11-01,26.925,-80.85,0.004260747366666667,0.8034866666666666,0.34120666666666666,0.7228416666666667,0.686816,0.5738988888888888,1998-11-15 12:00:00,5.738988888888889,4.260747366666667
1998,12,1998-12-01,26.925,-80.85,0.0007359983800000001,0.10241935483870968,0.08466666666666667,0.007257142857142857,0.026219354838709675,0.06862096774193548,1998-12-16 00:00:00,0.6862096774193548,0.7359983800000001
1999,1,1999-01-01,26.925,-80.85,0.0009148563166666667,0.13601290322580645,0.18777857142857143,0.07046451612903226,0.13601290322580645,0.12816075268817204,1999-01-16 00:00:00,1.2816075268817204,0.9148563166666667
1999,2,1999-02-01,26.925,-80.85,0.00047650901333333337,0.03628571428571429,0.006350000000000001,0.03537857142857143,0.037192857142857146,0.028801785714285714,1999-02-14 12:00:00,0.28801785714285716,0.47650901333333334
1999,3,1999-03-01,26.925,-80.85,0.000232632105,0.05407741935483871,0.008193548387096775,0.06063225806451614,0.0360516129032258,0.039738709677419354,1999-03-16 00:00:00,0.39738709677419354,0.23263210499999998
1999,4,1999-04-01,26.925,-80.85,0.0010610827333333334,0.2694214285714286,0.03556,0.14393333333333333,0.12615333333333334,0.14252222222222224,1999-04-15 12:00:00,1.4252222222222224,1.0610827333333335
1999,5,1999-05-01,26.925,-80.85,0.0019568742666666666,0.46949032258064516,0.12863870967741936,0.14666451612903225,0.2023806451612903,0.23679354838709676,1999-05-16 00:00:00,2.3679354838709674,1.9568742666666665
1999,6,1999-06-01,26.925,-80.85,0.007012559766666667,0.8187266666666667,0.39454666666666666,0.74168,0.9364133333333334,0.7228416666666667,1999-06-15 12:00:00,7.228416666666667,7.012559766666667
1999,7,1999-07-01,26.925,-80.85,0.0026793171999999997,0.6186129032258065,0.21467096774193548,0.32938064516129034,0.1704258064516129,0.3332725806451613,1999-07-16 00:00:00,3.332725806451613,2.6793172
1999,8,1999-08-01,26.925,-80.85,0.0047874016,0.403941935483871,0.44736774193548384,0.2179483870967742,0.21958709677419355,0.32221129032258067,1999-08-16 00:00:00,3.2221129032258067,4.7874016
1999,9,1999-09-01,26.925,-80.85,0.005947803416666667,0.55118,0.43434,0.5621866666666667,0.38777333333333336,0.48386999999999997,1999-09-15 12:00:00,4.838699999999999,5.947803416666667
1999,10,1999-10-01,26.925,-80.85,0.0046342325,0.5768258064516129,0.11552903225806452,0.5415935483870968,0.40640000000000004,0.4100870967741935,1999-10-16 00:00:00,4.100870967741935,4.6342325
1999,11,1999-11-01,26.925,-80.85,0.0014286354833333334,0.01524,0.011853333333333334,0.020319999999999998,0.0067733333333333335,0.013546666666666663,1999-11-15 12:00:00,0.13546666666666662,1.4286354833333335
1999,12,1999-12-01,26.925,-80.85,0.0006411251766666666,0.09176774193548388,0.010651612903225806,0.012290322580645162,0.07538064516129031,0.04752258064516129,1999-12-16 00:00:00,0.4752258064516129,0.6411251766666667
2000,1,2000-01-01,26.925,-80.85,0.000856902605,0.09176774193548386,0.00901290322580645,0.011470967741935482,0.10405806451612903,0.05407741935483871,2000-01-16 00:00:00,0.5407741935483871,0.8569026049999999
2000,2,2000-02-01,26.925,-80.85,0.0008478451066666667,0.06744137931034483,0.01576551724137931,0.053427586206896555,0.056055172413793104,0.04817241379310345,2000-02-15 00:00:00,0.48172413793103447,0.8478451066666667
2000,3,2000-03-01,26.925,-80.85,0.0012509010333333333,0.0721032258064516,0.07128387096774194,0.05489677419354839,0.16469032258064517,0.09074354838709676,2000-03-16 00:00:00,0.9074354838709676,1.2509010333333332
2000,4,2000-04-01,26.925,-80.85,0.0019926588666666664,0.33358666666666664,0.06942666666666666,0.06858,0.5257799999999999,0.24934333333333336,2000-04-15 12:00:00,2.493433333333334,1.9926588666666665
