time,lat,lon,fdir
2024-07-01,26.8,-81.1,14503911.0
2024-07-01,27.05,-80.85,14697343.0
2024-07-01,26.8,-80.85,14479247.0
2024-07-01,27.05,-80.6,14528751.0
2024-07-01,26.8,-80.6,14254063.0
2024-08-01,27.05,-81.1,13188654.0
2024-08-01,26.8,-81.1,12899758.0
2024-08-01,27.05,-80.85,13142998.0
2024-08-01,26.8,-80.85,12822190.0
2024-08-01,27.05,-80.6,13019406.0
2024-08-01,26.8,-80.6,12672550.0
2024-09-01,27.05,-81.1,12104213.0
2024-09-01,26.8,-81.1,12208597.0
2024-09-01,27.05,-80.85,12023045.0
2024-09-01,26.8,-80.85,12071221.0
2024-09-01,27.05,-80.6,11712677.0
2024-09-01,26.8,-80.6,11611957.0
2024-10-01,27.05,-81.1,9720098.0
2024-10-01,26.8,-81.1,9631762.0
2024-10-01,27.05,-80.85,9485922.0
2024-10-01,26.8,-80.85,9365506.0
2024-10-01,27.05,-80.6,9267650.0
2024-10-01,26.8,-80.6,9043698.0
2024-11-01,27.05,-81.1,9320283.0
2024-11-01,26.8,-81.1,9522763.0
2024-11-01,27.05,-80.85,9143515.0
2024-11-01,26.8,-80.85,9317451.0
2024-11-01,27.05,-80.6,8967067.0
2024-11-01,26.8,-80.6,9012123.0
